,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
62105,2014-02-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.557379,-58.48046,95000.0,USD,95000.0,46.0,2.0,,http://www.properati.com.ar/ctre_venta_departamento_nunez
62106,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.993796,-57.55565,39000.0,USD,39000.0,,1.0,,http://www.properati.com.ar/ctrh_venta_departamento_mar-del-plata
62107,2014-02-01,PH,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.994335,-57.570910999999995,45000.0,USD,45000.0,,1.0,,http://www.properati.com.ar/ctro_venta_ph_mar-del-plata
62108,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.018772,-57.526742000000006,295000.0,USD,295000.0,,3.0,,http://www.properati.com.ar/ctrp_venta_departamento_mar-del-plata
62109,2014-02-01,apartment,Almagro,|Argentina|Capital Federal|Almagro|,-34.604118,-58.428826,88000.0,USD,88000.0,60.0,2.0,,http://www.properati.com.ar/ctrr_venta_departamento_almagro
62110,2014-02-01,PH,Capital Federal,|Argentina|Capital Federal|,-34.662748,-58.555062,74000.0,USD,74000.0,60.0,2.0,,http://www.properati.com.ar/ctrs_venta_ph_moron
62111,2014-02-01,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.593443,-58.413887,155000.0,USD,155000.0,60.0,1.0,,http://www.properati.com.ar/ctrt_venta_departamento_barrio-norte
62112,2014-02-01,apartment,Avellaneda,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|,-34.666624,-58.381893999999996,,,,,1.0,,http://www.properati.com.ar/ctrw_venta_departamento_avellaneda
62113,2014-02-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.948256,-60.654655000000005,2800000.0,ARS,406710.72,,3.0,,http://www.properati.com.ar/cts5_venta_departamento_rosario
62114,2014-02-01,apartment,Flores,|Argentina|Capital Federal|Flores|,-34.632159,-58.468982,52000.0,USD,52000.0,,,,http://www.properati.com.ar/ctsa_venta_departamento_flores
62115,2014-02-01,apartment,Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,-34.350274,-58.792803,,,,35.0,1.0,,http://www.properati.com.ar/ctsb_venta_departamento_belen-de-escobar
62116,2014-02-01,house,Capital Federal,|Argentina|Capital Federal|,-34.587981,-58.549028,800000.0,ARS,116203.06,75.0,2.0,,http://www.properati.com.ar/ctsc_venta_casa_san-martin
62117,2014-02-01,PH,Capital Federal,|Argentina|Capital Federal|,-34.587995,-58.546403000000005,630000.0,ARS,91509.91,60.0,2.0,,http://www.properati.com.ar/ctsd_venta_ph_san-martin
62118,2014-02-01,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.582809000000005,-58.41435799999999,185000.0,USD,185000.0,59.0,,,http://www.properati.com.ar/ctsg_venta_departamento_palermo
62119,2014-02-01,apartment,San Miguel,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,-34.546298,-58.718737,520000.0,ARS,75531.99,40.0,1.0,,http://www.properati.com.ar/ctsh_venta_departamento_san-miguel
62120,2014-02-01,apartment,San Miguel,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,-34.532227,-58.710103000000004,500000.0,ARS,72626.91,40.0,1.0,,http://www.properati.com.ar/ctsi_venta_departamento_san-miguel
62121,2014-02-01,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.631538,-58.49926800000001,76000.0,USD,76000.0,42.0,,,http://www.properati.com.ar/ctsj_venta_departamento_villa-luro
62122,2014-02-01,house,Carapachay,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Carapachay|,-34.528816,-58.54100699999999,240000.0,USD,240000.0,225.0,4.0,,http://www.properati.com.ar/ctsm_venta_casa_carapachay
62123,2014-02-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.966007,-60.645284,510000.0,ARS,74079.45,51.0,1.0,,http://www.properati.com.ar/ctso_venta_departamento_rosario
62124,2014-02-01,apartment,Villa Gesell,|Argentina|Buenos Aires Costa Atlántica|Villa Gesell|,-37.283865000000006,-56.987246999999996,55000.0,USD,55000.0,,2.0,,http://www.properati.com.ar/ctsq_venta_departamento_villa-gesell
62125,2014-02-01,house,Brandsen,|Argentina|Buenos Aires Interior|Brandsen|,-35.176001,-58.232502000000004,,,,,,,http://www.properati.com.ar/ctss_venta_casa_brandsen
62126,2014-02-01,apartment,Parque Avellaneda,|Argentina|Capital Federal|Parque Avellaneda|,-34.650618,-58.470773,45000.0,USD,45000.0,31.0,,,http://www.properati.com.ar/ctst_venta_departamento_parque-avellaneda
62127,2014-02-01,house,Domselaar,|Argentina|Bs.As. G.B.A. Zona Sur|San Vicente|Domselaar|,-35.017711,-58.43716,,,,,,,http://www.properati.com.ar/ctsu_venta_casa_domselaar
62128,2014-02-01,apartment,Santos Lugares,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Santos Lugares|,-34.596434,-58.54930699999999,70000.0,USD,70000.0,50.0,1.0,,http://www.properati.com.ar/ctsx_venta_departamento_santos-lugares
62129,2014-02-01,apartment,Villa Sarmiento,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,-34.633093,-58.570824,90000.0,USD,90000.0,45.0,,,http://www.properati.com.ar/ctt1_venta_departamento_villa-sarmiento
62130,2014-02-01,apartment,Punilla,|Argentina|Córdoba|Punilla|,-31.401660999999997,-64.476546,900000.0,ARS,130728.44,,2.0,,http://www.properati.com.ar/ctt2_venta_departamento_punilla
62131,2014-02-01,house,Liniers,|Argentina|Capital Federal|Liniers|,-34.646801,-58.520252,170000.0,USD,170000.0,157.0,3.0,,http://www.properati.com.ar/ctt8_venta_casa_liniers
62132,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,119000.0,USD,119000.0,,3.0,,http://www.properati.com.ar/cttn_venta_departamento_mar-del-plata
62133,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,77800.0,USD,77800.0,,2.0,,http://www.properati.com.ar/ctto_venta_departamento_mar-del-plata
62134,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.002127,-57.566070999999994,130000.0,USD,130000.0,,3.0,,http://www.properati.com.ar/ctts_venta_departamento_mar-del-plata
62135,2014-02-01,PH,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.007408,-57.568940000000005,68000.0,USD,68000.0,,2.0,,http://www.properati.com.ar/cttw_venta_ph_mar-del-plata
62136,2014-02-01,PH,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.036767,-57.580996999999996,85000.0,USD,85000.0,90.0,3.0,,http://www.properati.com.ar/cttz_venta_ph_mar-del-plata
62137,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.990109000000004,-57.548818999999995,85000.0,USD,85000.0,60.0,3.0,,http://www.properati.com.ar/ctu0_venta_departamento_mar-del-plata
62138,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.080614000000004,-57.539466000000004,,,,109.0,3.0,,http://www.properati.com.ar/ctu6_venta_departamento_mar-del-plata
62139,2014-02-01,PH,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.012060999999996,-57.55974499999999,,,,,2.0,,http://www.properati.com.ar/ctu8_venta_ph_mar-del-plata
62140,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.987762,-57.546025,105000.0,USD,105000.0,,2.0,,http://www.properati.com.ar/ctui_venta_departamento_mar-del-plata
62141,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.987762,-57.546025,192000.0,USD,192000.0,,3.0,,http://www.properati.com.ar/ctuj_venta_departamento_mar-del-plata
62142,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.995569,-57.546489,780000.0,ARS,99449.2,,1.0,,http://www.properati.com.ar/ctul_venta_departamento_mar-del-plata
62143,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.007166,-57.547401,53000.0,USD,53000.0,24.0,1.0,,http://www.properati.com.ar/ctum_venta_departamento_mar-del-plata
62144,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,40000.0,USD,40000.0,,3.0,,http://www.properati.com.ar/ctuy_venta_departamento_mar-del-plata
62145,2014-02-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,120000.0,USD,120000.0,,3.0,,http://www.properati.com.ar/ctuz_venta_departamento_mar-del-plata
62146,2014-02-01,PH,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,90000.0,USD,90000.0,,2.0,,http://www.properati.com.ar/ctv1_venta_ph_mar-del-plata
62147,2014-02-01,house,Capital Federal,|Argentina|Capital Federal|,-34.340252,-58.784943000000005,158000.0,USD,158000.0,,,,http://www.properati.com.ar/ctv4_venta_casa_capital-federal
62148,2014-02-01,apartment,Almagro,|Argentina|Capital Federal|Almagro|,-34.605228000000004,-58.425915,53000.0,USD,53000.0,,,,http://www.properati.com.ar/ctv5_venta_departamento_almagro
62149,2014-02-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.564044,-58.442089,370000.0,USD,370000.0,,4.0,,http://www.properati.com.ar/ctvd_venta_departamento_belgrano
62150,2014-02-01,PH,Villa Crespo,|Argentina|Capital Federal|Villa Crespo|,-34.597227000000004,-58.436015000000005,120000.0,USD,120000.0,41.0,3.0,,http://www.properati.com.ar/ctvf_venta_ph_villa-crespo
62151,2014-02-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5625,-58.458332999999996,420000.0,USD,420000.0,164.0,6.0,,http://www.properati.com.ar/ctvj_venta_departamento_belgrano
62152,2014-02-01,apartment,Villa del Parque,|Argentina|Capital Federal|Villa del Parque|,-34.598861,-58.480771999999995,58000.0,USD,58000.0,32.0,1.0,,http://www.properati.com.ar/ctvm_venta_departamento_villa-del-parque
62153,2014-02-01,apartment,Villa del Parque,|Argentina|Capital Federal|Villa del Parque|,-34.598464,-58.49723,215000.0,USD,215000.0,75.0,3.0,,http://www.properati.com.ar/ctvn_venta_departamento_villa-del-parque
62154,2014-02-01,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.587931,-58.399381000000005,,,,30.0,2.0,,http://www.properati.com.ar/ctvp_venta_departamento_barrio-norte
62155,2014-02-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.961605,-60.627297,725000.0,ARS,92436.76,48.0,3.0,,http://www.properati.com.ar/ctvw_venta_departamento_rosario
62156,2014-02-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.950741,-60.6665,620000.0,ARS,79049.36,40.0,4.0,,http://www.properati.com.ar/ctvx_venta_departamento_rosario
62157,2014-02-01,apartment,Abasto,|Argentina|Capital Federal|Abasto|,-34.605298,-58.409411999999996,192000.0,USD,192000.0,72.0,3.0,,http://www.properati.com.ar/ctvz_venta_departamento_abasto
62158,2014-02-01,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.604359,-58.39455400000001,65500.0,USD,65500.0,26.0,1.0,,http://www.properati.com.ar/ctw1_venta_departamento_centro-microcentro
62159,2014-02-01,PH,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.584276,-58.442954,199000.0,USD,199000.0,144.0,5.0,,http://www.properati.com.ar/ctw4_venta_ph_palermo-hollywood
62160,2014-02-01,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,-34.582169,-58.489823,225000.0,USD,225000.0,71.0,3.0,,http://www.properati.com.ar/ctw5_venta_departamento_villa-urquiza
62161,2014-02-01,apartment,Villa Crespo,|Argentina|Capital Federal|Villa Crespo|,-34.602281,-58.43013199999999,174900.0,USD,174900.0,91.0,4.0,,http://www.properati.com.ar/ctw6_venta_departamento_villa-crespo
62162,2014-02-01,apartment,Bs.As. G.B.A. Zona Sur,|Argentina|Bs.As. G.B.A. Zona Sur|,-34.690222999999996,-58.365681,175000.0,USD,175000.0,93.0,3.0,,http://www.properati.com.ar/ctw7_venta_departamento_lanus-este
62163,2014-02-01,house,Mataderos,|Argentina|Capital Federal|Mataderos|,-34.660321,-58.488703,,,,150.0,,,http://www.properati.com.ar/ctwa_venta_casa_mataderos
62164,2014-02-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,-34.919739,-57.944112,600000.0,ARS,76499.38,38.0,3.0,,http://www.properati.com.ar/ctwc_venta_departamento_la-plata
62165,2014-02-01,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,-34.614371999999996,-58.400114,140000.0,USD,140000.0,75.0,4.0,,http://www.properati.com.ar/ctwe_venta_departamento_balvanera
62166,2014-02-01,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.583453000000006,-58.42811700000001,830000.0,ARS,105824.15,33.0,1.0,,http://www.properati.com.ar/ctwf_venta_departamento_palermo
62167,2014-02-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,-34.923953000000004,-57.965054,99000.0,USD,99000.0,56.0,3.0,,http://www.properati.com.ar/ctwj_venta_departamento_la-plata
62168,2014-02-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,-34.926684,-57.940542,65000.0,USD,65000.0,40.0,2.0,,http://www.properati.com.ar/ctwm_venta_departamento_la-plata
62169,2014-02-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,-34.621409,-58.422197,735000.0,ARS,93711.75,40.0,1.0,,http://www.properati.com.ar/ctwn_venta_departamento_caballito
