,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
61949,2014-01-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.565554,-58.43330400000001,265000.0,USD,265000.0,102.0,3.0,,http://www.properati.com.ar/cfbz_venta_departamento_belgrano_jorge-newbery_1500
61950,2014-01-01,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.590159,-58.39188000000001,660000.0,USD,660000.0,206.0,4.0,,http://www.properati.com.ar/cfc3_venta_departamento_barrio-norte_lopez-vicente_1900
61951,2014-01-01,house,Córdoba,|Argentina|Córdoba|,-31.377837,-64.242982,200000.0,USD,200000.0,170.0,3.0,,http://www.properati.com.ar/cfca_venta_casa_cordoba
61952,2014-01-01,house,Córdoba,|Argentina|Córdoba|,-31.435039,-64.21788000000001,1350000.0,ARS,196092.67,181.0,3.0,,http://www.properati.com.ar/cfce_venta_casa_cordoba
61953,2014-01-01,house,Córdoba,|Argentina|Córdoba|,-31.382254999999997,-64.275581,1500000.0,ARS,217880.74,135.0,2.0,,http://www.properati.com.ar/cfcg_venta_casa_cordoba
61954,2014-01-01,house,Córdoba,|Argentina|Córdoba|,-31.393856,-64.198544,700000.0,ARS,101677.68,127.0,3.0,,http://www.properati.com.ar/cfcl_venta_casa_cordoba
61955,2014-01-01,house,Córdoba,|Argentina|Córdoba|,-31.352359000000003,-64.223853,1300000.0,ARS,188829.98,120.0,3.0,,http://www.properati.com.ar/cfcp_venta_casa_cordoba
61956,2014-01-01,house,Florida,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,-34.531838,-58.489787,435000.0,USD,435000.0,300.0,4.0,,http://www.properati.com.ar/cfcz_venta_casa_florida
61957,2014-01-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.592157,-58.394496,85000.0,USD,85000.0,35.0,1.0,,http://www.properati.com.ar/cfd2_venta_departamento_recoleta
61958,2014-01-01,apartment,Olivos,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,-34.83963,-58.452034999999995,646000.0,USD,646000.0,130.0,3.0,,http://www.properati.com.ar/cfd4_venta_departamento_olivos
61959,2014-01-01,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.539403,-58.473705,125000.0,USD,125000.0,48.0,1.0,,http://www.properati.com.ar/cfd6_venta_departamento_nunez
61960,2014-01-01,apartment,Olivos,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,-34.501231,-58.495889,148000.0,USD,148000.0,43.0,1.0,,http://www.properati.com.ar/cfd7_venta_departamento_olivos
61961,2014-01-01,house,San Martín,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,-34.521425,-58.57145799999999,,,,60.0,2.0,,http://www.properati.com.ar/cfd8_venta_casa_jose-leon-suarez
61962,2014-01-01,PH,San Martín,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,-34.603577,-58.46210799999999,72000.0,USD,72000.0,,2.0,,http://www.properati.com.ar/cfdl_venta_ph_jose-leon-suarez
61963,2014-01-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563123,-58.44883000000001,281500.0,USD,281500.0,116.0,3.0,,http://www.properati.com.ar/cfdm_venta_departamento_belgrano
61964,2014-01-01,house,Santa María,|Argentina|Córdoba|Santa María|,-31.442949,-64.323892,1450000.0,ARS,210618.05,160.0,2.0,,http://www.properati.com.ar/cfdr_venta_casa_santa-maria
61965,2014-01-01,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,-34.611148,-58.36345,450000.0,USD,450000.0,90.0,2.0,,http://www.properati.com.ar/cfdv_venta_departamento_puerto-madero
61966,2014-01-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.969637,-57.542497999999995,165000.0,USD,165000.0,71.0,3.0,,http://www.properati.com.ar/cfdw_venta_departamento_mar-del-plata
61967,2014-01-01,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.025818,-57.5795,70000.0,USD,70000.0,90.0,3.0,,http://www.properati.com.ar/cfdz_venta_casa_mar-del-plata
61968,2014-01-01,house,Pinamar,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,-37.100412,-56.845009,245000.0,USD,245000.0,,5.0,,http://www.properati.com.ar/cfe1_venta_casa_pinamar
61969,2014-01-01,apartment,Pinamar,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,-37.112536999999996,-56.871716000000006,38000.0,USD,38000.0,28.0,1.0,,http://www.properati.com.ar/cfe6_venta_departamento_pinamar
61970,2014-01-01,apartment,Pinamar,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,-37.100802,-56.84313,89000.0,USD,89000.0,58.0,3.0,,http://www.properati.com.ar/cfe7_venta_departamento_pinamar
61971,2014-01-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.010519,-57.543079000000006,69900.0,USD,69900.0,65.0,3.0,,http://www.properati.com.ar/cfe9_venta_departamento_mar-del-plata
61972,2014-01-01,PH,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,55000.0,USD,55000.0,45.0,2.0,,http://www.properati.com.ar/cfeb_venta_ph_mar-del-plata
61973,2014-01-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.075277,-57.55075600000001,50000.0,USD,50000.0,35.0,3.0,,http://www.properati.com.ar/cfee_venta_departamento_mar-del-plata
61974,2014-01-01,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.066842,-57.55214599999999,150000.0,USD,150000.0,230.0,3.0,,http://www.properati.com.ar/cfef_venta_casa_mar-del-plata
61975,2014-01-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.003088,-57.544090000000004,60000.0,USD,60000.0,45.0,2.0,,http://www.properati.com.ar/cfej_venta_departamento_mar-del-plata
61976,2014-01-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.023294,-57.53096800000001,230000.0,USD,230000.0,,3.0,,http://www.properati.com.ar/cfek_venta_departamento_mar-del-plata
61977,2014-01-01,house,Posadas,|Argentina|Misiones|Posadas|,-27.362313,-55.946298,280000.0,ARS,40671.07,,,,http://www.properati.com.ar/cfen_venta_casa_posadas
61978,2014-01-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.007073999999996,-57.543061,75000.0,USD,75000.0,36.0,2.0,,http://www.properati.com.ar/cfet_venta_departamento_mar-del-plata
61979,2014-01-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,105000.0,USD,105000.0,73.0,4.0,,http://www.properati.com.ar/cfeu_venta_departamento_mar-del-plata
61980,2014-01-01,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,,,,,3.0,,http://www.properati.com.ar/cfez_venta_casa_mar-del-plata
61981,2014-01-01,apartment,Belgrano,|Argentina|Mendoza|Belgrano|,-34.565913,-58.43383299999999,265000.0,USD,265000.0,92.0,4.0,,http://www.properati.com.ar/cffe_venta_departamento_belgrano
61982,2014-01-01,apartment,San Miguel,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,-34.532227,-58.710103000000004,650000.0,ARS,94414.99,41.0,3.0,,http://www.properati.com.ar/cffg_venta_departamento_san-miguel
61983,2014-01-01,apartment,Colegiales,|Argentina|Capital Federal|Colegiales|,-34.579771,-58.45326899999999,156000.0,USD,156000.0,50.0,2.0,,http://www.properati.com.ar/cffl_venta_departamento_colegiales
61984,2014-01-01,house,Rosario,|Argentina|Santa Fe|Rosario|,-33.008321,-60.637558999999996,110000.0,USD,110000.0,259.0,,,http://www.properati.com.ar/cffm_venta_casa_rosario
61985,2014-01-01,apartment,Villa Devoto,|Argentina|Capital Federal|Villa Devoto|,-34.6,-58.516667000000005,320000.0,USD,320000.0,124.0,4.0,,http://www.properati.com.ar/cffn_venta_departamento_villa-devoto
61986,2014-01-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.949258,-60.66052,,,,55.0,2.0,,http://www.properati.com.ar/cffs_venta_departamento_rosario
61987,2014-01-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.949258,-60.66052,,,,55.0,2.0,,http://www.properati.com.ar/cfft_venta_departamento_rosario
61988,2014-01-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.949258,-60.66052,,,,48.0,2.0,,http://www.properati.com.ar/cffv_venta_departamento_rosario
61989,2014-01-01,apartment,Rosario,|Argentina|Santa Fe|Rosario|,-32.949258,-60.66052,,,,48.0,2.0,,http://www.properati.com.ar/cffw_venta_departamento_rosario
61990,2014-01-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.578243,-58.40263100000001,650000.0,USD,650000.0,145.0,3.0,,http://www.properati.com.ar/cffy_venta_departamento_recoleta
