,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
52070,2013-10-01,apartment,Villa Real,|Argentina|Capital Federal|Villa Real|,-34.619417999999996,-58.528891,97000.0,USD,97000.0,60.0,2.0,,http://www.properati.com.ar/9zuh_venta_departamento_villa-real
52071,2013-10-01,apartment,Haedo,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,-34.635777000000004,-58.586612,95000.0,USD,95000.0,90.0,2.0,,http://www.properati.com.ar/9zui_venta_departamento_haedo
52072,2013-10-01,apartment,Estación General Paz,|Argentina|Córdoba|Estación General Paz|,,,,,,117.0,3.0,,http://www.properati.com.ar/9zuj_venta_departamento_estacion-general-paz
52073,2013-10-01,apartment,Estación General Paz,|Argentina|Córdoba|Estación General Paz|,,,,,,150.0,3.0,,http://www.properati.com.ar/9zuk_venta_departamento_estacion-general-paz
52074,2013-10-01,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,-34.423707,-58.576882,50000.0,USD,50000.0,50.0,2.0,,http://www.properati.com.ar/9zun_venta_departamento_tigre_albarellos_400
52075,2013-10-01,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,-34.423707,-58.576882,50000.0,USD,50000.0,56.0,2.0,,http://www.properati.com.ar/9zuo_venta_departamento_tigre_albarellos_400
52076,2013-10-01,apartment,Parque Patricios,|Argentina|Capital Federal|Parque Patricios|,-34.637405,-58.416075,582676.0,ARS,102206.03,38.0,,,http://www.properati.com.ar/9zup_venta_departamento_parque-patricios_boedo-av-_2000
52077,2013-10-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,-34.455301,-58.867197,370000.0,USD,370000.0,270.0,3.0,,http://www.properati.com.ar/9zur_venta_casa_pilar_avenida-juan-domingo-peron_1300
52078,2013-10-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,,76500.0,USD,76500.0,67.0,,,http://www.properati.com.ar/9zus_venta_departamento_pilar
52079,2013-10-01,apartment,Flores,|Argentina|Capital Federal|Flores|,-34.629596,-58.460440000000006,,,,107.0,3.0,,http://www.properati.com.ar/9zut_venta_departamento_flores_falcon-ramon-l-cnel-av-_2300
52080,2013-10-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,,,480000.0,USD,480000.0,170.0,3.0,$ 8000    ,http://www.properati.com.ar/9zuv_venta_departamento_belgrano
52081,2013-10-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563587,-58.449597,440000.0,USD,440000.0,150.0,3.0,$ 2600    ,http://www.properati.com.ar/9zuw_venta_departamento_belgrano_hernandez-jose_2000
52082,2013-10-01,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.600049,-58.37684,115000.0,USD,115000.0,,2.0,,http://www.properati.com.ar/9zux_venta_departamento_centro-microcentro_maipu_700
52083,2013-10-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.567771,-58.46969300000001,164000.0,USD,164000.0,86.0,3.0,,http://www.properati.com.ar/9zv5_venta_departamento_capital-federal_gral-enrique-martinez_2246
52084,2013-10-01,house,Villa Gesell,|Argentina|Buenos Aires Costa Atlántica|Villa Gesell|,-37.263397,-56.97326999999999,150000.0,USD,150000.0,,5.0,,http://www.properati.com.ar/9zv6_venta_casa_villa-gesell
52085,2013-10-01,apartment,La Perla,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|La Perla|,-37.992067999999996,-57.54796999999999,110000.0,USD,110000.0,,3.0,,http://www.properati.com.ar/9zv7_venta_departamento_la-perla
52086,2013-10-01,house,Caisamar,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Caisamar|,-37.951502000000005,-57.559128,300000.0,USD,300000.0,,5.0,,http://www.properati.com.ar/9zv8_venta_casa_caisamar
52087,2013-10-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.000892,-57.550679,85000.0,USD,85000.0,,2.0,,http://www.properati.com.ar/9zv9_venta_departamento_mar-del-plata
52088,2013-10-01,PH,San Juan,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|San Juan|,-34.684490000000004,-58.380291,68000.0,USD,68000.0,,2.0,,http://www.properati.com.ar/9zvd_venta_ph_san-juan
52089,2013-10-01,house,Chauvín,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Chauvín|,-38.012106,-57.563986,,,,170.0,5.0,,http://www.properati.com.ar/9zve_venta_casa_chauvin
52090,2013-10-01,apartment,Plaza Mitre,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Plaza Mitre|,,,,,,,4.0,,http://www.properati.com.ar/9zvf_venta_departamento_plaza-mitre
52091,2013-10-01,house,Güemes,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Güemes|,-38.016262,-57.539703,,,,330.0,4.0,,http://www.properati.com.ar/9zvg_venta_casa_guemes
52092,2013-10-01,apartment,Punta Iglesia,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Punta Iglesia|,-33.614688,-70.618148,,,,,4.0,,http://www.properati.com.ar/9zvh_venta_departamento_punta-iglesia
52093,2013-10-01,PH,San José,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|San José|,-37.99837,-57.571617,58000.0,USD,58000.0,,2.0,,http://www.properati.com.ar/9zvi_venta_ph_san-jose
52094,2013-10-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.005193,-57.553497,,,,,3.0,,http://www.properati.com.ar/9zvj_venta_departamento_mar-del-plata
52095,2013-10-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.999287,-57.542002000000004,,,,,4.0,,http://www.properati.com.ar/9zvk_venta_departamento_mar-del-plata
52096,2013-10-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.007674,-57.546376,,,,,1.0,,http://www.properati.com.ar/9zvl_venta_departamento_mar-del-plata
52097,2013-10-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,85000.0,USD,85000.0,,2.0,,http://www.properati.com.ar/9zvn_venta_departamento_mar-del-plata
52098,2013-10-01,apartment,San José,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|San José|,-38.005284,-57.564386999999996,60000.0,USD,60000.0,,2.0,,http://www.properati.com.ar/9zvo_venta_departamento_san-jose
52099,2013-10-01,apartment,Plaza Mitre,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Plaza Mitre|,-33.299725,-66.345962,,,,,4.0,,http://www.properati.com.ar/9zvp_venta_departamento_plaza-mitre
52100,2013-10-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,890000.0,ARS,156113.12,,3.0,,http://www.properati.com.ar/9zvq_venta_departamento_mar-del-plata
52101,2013-10-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,21.488429999999997,-104.87225500000001,,,,,3.0,,http://www.properati.com.ar/9zvr_venta_departamento_mar-del-plata
52102,2013-10-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,25.563933,-103.428337,,,,,3.0,,http://www.properati.com.ar/9zvs_venta_departamento_mar-del-plata
