,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
55984,2014-05-01,house,Hurlingham,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|Hurlingham|,-34.601622,-58.65301899999999,195000.0,USD,195000.0,350.0,,,http://www.properati.com.ar/f7fy_venta_casa_hurlingham
55985,2014-05-01,apartment,Las Grutas,|Argentina|Río Negro|Las Grutas|,-34.615974,-58.438168000000005,,,,,,,http://www.properati.com.ar/f7g0_venta_departamento_las-grutas
55986,2014-05-01,house,Viedma,|Argentina|Río Negro|Viedma|,-40.809915000000004,-63.002727,,,,300.0,,,http://www.properati.com.ar/f7g2_venta_casa_viedma
55987,2014-05-01,house,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,-34.35322,-58.802783,,,,270.0,3.0,,http://www.properati.com.ar/f7g3_venta_casa_belen-de-escobar
55988,2014-05-01,apartment,Punilla,|Argentina|Córdoba|Punilla|,-31.419609,-64.504611,,,,55.0,1.0,,http://www.properati.com.ar/f7g4_venta_departamento_punilla
55989,2014-05-01,PH,Villa Devoto,|Argentina|Capital Federal|Villa Devoto|,-34.624394,-58.52995799999999,116000.0,USD,116000.0,106.0,2.0,,http://www.properati.com.ar/f7g5_venta_ph_villa-devoto
55990,2014-05-01,apartment,Villa Sarmiento,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,-34.637248,-58.56612,110000.0,USD,110000.0,,,,http://www.properati.com.ar/f7g7_venta_departamento_villa-sarmiento
55991,2014-05-01,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.640934,-58.497246,62000.0,USD,62000.0,32.0,,,http://www.properati.com.ar/f7gb_venta_departamento_villa-luro
55992,2014-05-01,apartment,Villa Luro,|Argentina|Capital Federal|Villa Luro|,-34.640934,-58.497246,85000.0,USD,85000.0,,1.0,,http://www.properati.com.ar/f7gc_venta_departamento_villa-luro
55993,2014-05-01,apartment,Villa Sarmiento,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,-34.637248,-58.56612,59000.0,USD,59000.0,,,,http://www.properati.com.ar/f7gf_venta_departamento_villa-sarmiento
55994,2014-05-01,PH,Haedo,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,-34.649824,-58.602943,120000.0,USD,120000.0,120.0,1.0,,http://www.properati.com.ar/f7gk_venta_ph_haedo
55995,2014-05-01,apartment,Punilla,|Argentina|Córdoba|Punilla|,-31.419609,-64.504611,,,,,,,http://www.properati.com.ar/f7gl_venta_departamento_punilla
55996,2014-05-01,house,Acassuso,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,-34.478628,-58.49974,790000.0,USD,790000.0,908.0,4.0,,http://www.properati.com.ar/f7gm_venta_casa_acassuso
55997,2014-05-01,apartment,Flores,|Argentina|Capital Federal|Flores|,-34.625023999999996,-58.472125,190000.0,USD,190000.0,137.0,3.0,,http://www.properati.com.ar/f7gn_venta_departamento_flores
55998,2014-05-01,house,San Luis,|Argentina|San Luis|San Luis|,-33.307712,-66.341296,1400000.0,ARS,173708.04,320.0,2.0,,http://www.properati.com.ar/f7gp_venta_casa_san-luis
55999,2014-05-01,house,San Luis,|Argentina|San Luis|San Luis|,-33.307712,-66.341296,1400000.0,ARS,173708.04,320.0,2.0,,http://www.properati.com.ar/f7gs_venta_casa_san-luis
56000,2014-05-01,house,San Luis,|Argentina|San Luis|San Luis|,-33.307712,-66.341296,1400000.0,ARS,173708.04,320.0,2.0,,http://www.properati.com.ar/f7gt_venta_casa_san-luis
56001,2014-05-01,house,San Luis,|Argentina|San Luis|San Luis|,-33.307712,-66.341296,1400000.0,ARS,173708.04,320.0,2.0,,http://www.properati.com.ar/f7gu_venta_casa_san-luis
56002,2014-05-01,house,El Palomar,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,-34.634211,-58.60400799999999,120000.0,USD,120000.0,300.0,4.0,,http://www.properati.com.ar/f7gx_venta_casa_el-palomar
56003,2014-05-01,apartment,Córdoba,|Argentina|Córdoba|,-31.383328999999996,-64.18334200000001,,,,,1.0,,http://www.properati.com.ar/f7h0_venta_departamento_cordoba
56004,2014-05-01,apartment,Córdoba,|Argentina|Córdoba|,-31.276536,-64.30440300000001,580000.0,ARS,71964.76,,1.0,,http://www.properati.com.ar/f7h1_venta_departamento_cordoba
