,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
61894,2014-12-01,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.550406,-58.472306,105000.0,USD,105000.0,,1.0,552.0,http://www.properati.com.ar/jvq0_venta_departamento_nunez
61895,2014-12-01,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.552642999999996,-58.467953,78000.0,USD,78000.0,,1.0,700.0,http://www.properati.com.ar/jvq1_venta_departamento_nunez
61896,2014-12-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5625,-58.458332999999996,200000.0,USD,200000.0,,4.0,1860.0,http://www.properati.com.ar/jvq4_venta_departamento_belgrano
61897,2014-12-01,apartment,Almagro,|Argentina|Capital Federal|Almagro|,-34.606434,-58.427628000000006,217000.0,USD,217000.0,,4.0,1050.0,http://www.properati.com.ar/jvq7_venta_departamento_almagro
61898,2014-12-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.42289,-58.680611,280000.0,USD,280000.0,,,,http://www.properati.com.ar/jvqb_venta_casa_tigre
61899,2014-12-01,apartment,Del Viso,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,-34.42872,-58.790354,80000.0,USD,80000.0,,3.0,1370.0,http://www.properati.com.ar/jvqc_venta_departamento_del-viso
61900,2014-12-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.386229,-58.716774,170000.0,USD,170000.0,,5.0,,http://www.properati.com.ar/jvqd_venta_casa_tigre
61901,2014-12-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.386229,-58.716774,175000.0,USD,175000.0,,5.0,,http://www.properati.com.ar/jvqe_venta_casa_tigre
61902,2014-12-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.386229,-58.716774,170000.0,USD,170000.0,,5.0,,http://www.properati.com.ar/jvqf_venta_casa_tigre
61903,2014-12-01,apartment,Del Viso,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,-34.44768,-58.805239,80000.0,USD,80000.0,,2.0,1310.0,http://www.properati.com.ar/jvqh_venta_departamento_del-viso
61904,2014-12-01,house,Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,-34.386743,-58.766813,2580000.0,ARS,301994.56,,,,http://www.properati.com.ar/jvqi_venta_casa_escobar
61905,2014-12-01,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.587868,-58.416295,,,,,2.0,,http://www.properati.com.ar/jvqk_venta_departamento_palermo
61906,2014-12-01,house,San Antonio De Padua,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,,,250000.0,USD,250000.0,385.0,,,http://www.properati.com.ar/jvqo_venta_casa_san-antonio-de-padua_estados-unidos_100
61907,2014-12-01,house,Presidente Perón,|Argentina|Bs.As. G.B.A. Zona Sur|Presidente Perón|,,,150000.0,USD,150000.0,200.0,4.0,,http://www.properati.com.ar/jvqu_venta_casa_presidente-peron
61908,2014-12-01,apartment,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,-34.5005277,-58.506027,,,,120.0,3.0,,http://www.properati.com.ar/jvqw_venta_departamento_martinez
61909,2014-12-01,apartment,Victoria,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,-34.4544225,-58.537284,135000.0,USD,135000.0,93.0,3.0,,http://www.properati.com.ar/jvr1_venta_departamento_victoria_martin-rodriguez_1100
61910,2014-12-01,apartment,San Fernando,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,,,72000.0,USD,72000.0,76.0,1.0,,http://www.properati.com.ar/jvr2_venta_departamento_san-fernando
61911,2014-12-01,house,Benavidez,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,,190000.0,USD,190000.0,150.0,4.0,,http://www.properati.com.ar/jvr4_venta_casa_benavidez
61912,2014-12-01,apartment,Beccar,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,,,120000.0,USD,120000.0,50.0,2.0,,http://www.properati.com.ar/jvr8_venta_departamento_beccar_avenida-centenario_2300
61913,2014-12-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,,135000.0,USD,135000.0,106.0,,,http://www.properati.com.ar/jvra_venta_casa_tigre_alvear_1700
61914,2014-12-01,house,Victoria,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,,,158500.0,USD,158500.0,168.0,,,http://www.properati.com.ar/jvrb_venta_casa_victoria_leopoldo-lugones_3100
61915,2014-12-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.6461915,-58.5200046,,,,390.0,4.0,,http://www.properati.com.ar/jvre_venta_casa_pilar_pilar_500
61916,2014-12-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.591586,-58.385966,290000.0,USD,290000.0,108.0,3.0,,http://www.properati.com.ar/jvrk_venta_departamento_recoleta_quintana-manuel-pres-_100
61917,2014-12-01,store,San Bernardo,|Argentina|Buenos Aires Costa Atlántica|San Bernardo|,,,42000.0,USD,42000.0,35.0,,,http://www.properati.com.ar/jvro_venta_local_san-bernardo_chiozza_2900
61918,2014-12-01,apartment,Congreso,|Argentina|Capital Federal|Congreso|,,,72000.0,USD,72000.0,37.0,2.0,,http://www.properati.com.ar/jvrx_venta_departamento_congreso
61919,2014-12-01,apartment,Tribunales,|Argentina|Capital Federal|Tribunales|,-34.601824,-58.389415,155000.0,USD,155000.0,113.0,3.0,,http://www.properati.com.ar/jvs3_venta_departamento_tribunales_tucuman_1600
61920,2014-12-01,apartment,Parque Chacabuco,|Argentina|Capital Federal|Parque Chacabuco|,-34.634994,-58.43715699999999,280000.0,USD,280000.0,254.0,7.0,,http://www.properati.com.ar/jvs8_venta_departamento_parque-chacabuco_asamblea-av-_900
61921,2014-12-01,store,Mar de Ajó,|Argentina|Buenos Aires Costa Atlántica|Mar de Ajó|,,,111111.0,USD,111111.0,195.0,,,http://www.properati.com.ar/jvse_venta_local_mar-de-ajo
61922,2014-12-01,store,San Bernardo,|Argentina|Buenos Aires Costa Atlántica|San Bernardo|,,,111111.0,USD,111111.0,780.0,,,http://www.properati.com.ar/jvsi_venta_local_san-bernardo_avenida-san-bernardo_700
61923,2014-12-01,apartment,Abasto,|Argentina|Capital Federal|Abasto|,-34.610605,-58.41161999999999,79000.0,USD,79000.0,46.0,2.0,,http://www.properati.com.ar/jvss_venta_departamento_abasto_rivadavia-av-_3200
61924,2014-12-01,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,-34.610605,-58.41161999999999,79000.0,USD,79000.0,46.0,2.0,,http://www.properati.com.ar/jvst_venta_departamento_balvanera_rivadavia-av-_3200
61925,2014-12-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.591896000000006,-58.396149,131760.0,USD,131760.0,40.0,1.0,,http://www.properati.com.ar/jvt6_venta_departamento_recoleta_junin_1400
61926,2014-12-01,store,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,-34.608475,-58.381859,150000.0,ARS,17557.82,120.0,,,http://www.properati.com.ar/jvt8_venta_local_centro-microcentro_rivadavia-av-_1100
61927,2014-12-01,apartment,Villa Crespo,|Argentina|Capital Federal|Villa Crespo|,-34.605076000000004,-58.431486,95000.0,USD,95000.0,62.0,2.0,,http://www.properati.com.ar/jvta_venta_departamento_villa-crespo_rio-de-janeiro_900
61928,2014-12-01,apartment,Almagro,|Argentina|Capital Federal|Almagro|,-34.570085,-58.410470999999994,69000.0,USD,69000.0,33.0,2.0,,http://www.properati.com.ar/jvtb_venta_departamento_almagro_sarmiento-av-_4300
61929,2014-12-01,apartment,Parque Centenario,|Argentina|Capital Federal|Parque Centenario|,-34.605076000000004,-58.431486,95000.0,USD,95000.0,62.0,2.0,,http://www.properati.com.ar/jvtc_venta_departamento_parque-centenario_rio-de-janeiro_900
61930,2014-12-01,house,Floresta,|Argentina|Capital Federal|Floresta|,-34.627579,-58.491728,80000.0,USD,80000.0,74.0,2.0,,http://www.properati.com.ar/jvtf_venta_casa_floresta_justo-juan-b-av-_7200
61931,2014-12-01,house,Paternal,|Argentina|Capital Federal|Paternal|,-34.601855,-58.47519200000001,210000.0,USD,210000.0,371.0,6.0,,http://www.properati.com.ar/jvth_venta_casa_paternal_carranza-adolfo-p-_2100
61932,2014-12-01,apartment,Almagro,|Argentina|Capital Federal|Almagro|,-34.605076000000004,-58.431486,95000.0,USD,95000.0,62.0,2.0,,http://www.properati.com.ar/jvti_venta_departamento_almagro_rio-de-janeiro_900
61933,2014-12-01,house,Paternal,|Argentina|Capital Federal|Paternal|,-34.602936,-58.457074,270000.0,USD,270000.0,230.0,4.0,,http://www.properati.com.ar/jvtj_venta_casa_paternal_batalla-del-pari_1000
61934,2014-12-01,apartment,Once,|Argentina|Capital Federal|Once|,-34.610605,-58.41161999999999,79000.0,USD,79000.0,46.0,2.0,,http://www.properati.com.ar/jvtm_venta_departamento_once_rivadavia-av-_3200
